品种,合约代码,交易单位,最小变动价,开始交易日,最后交易日,最后交割日
豆一,a0303,10,1,20020315,20030314,20030321
豆一,a0305,10,1,20020315,20030523,20030530
豆一,a0307,10,1,20020315,20030714,20030721
豆一,a0309,10,1,20020522,20030912,20030919
豆一,a0311,10,1,20020522,20031114,20031121
豆一,a0401,10,1,20020715,20040115,20040129
豆一,a0403,10,1,20020916,20040312,20040319
豆一,a0405,10,1,20021115,20040521,20040528
豆一,a0407,10,1,20030116,20040714,20040721
豆一,a0409,10,1,20030317,20040914,20040921
豆一,a0411,10,1,20030526,20041112,20041119
豆一,a0501,10,1,20030715,20050117,20050124
豆一,a0503,10,1,20030915,20050314,20050321
豆一,a0505,10,1,20031117,20050520,20050527
豆一,a0507,10,1,20040116,20050714,20050721
豆一,a0509,10,1,20040315,20050914,20050921
豆一,a0511,10,1,20040524,20051114,20051121
豆一,a0601,10,1,20040715,20060117,20060124
豆一,a0603,10,1,20040915,20060314,20060321
豆一,a0605,10,1,20041115,20060519,20060526
豆一,a0607,10,1,20050118,20060714,20060721
豆一,a0609,10,1,20050315,20060914,20060921
豆一,a0611,10,1,20050523,20061114,20061121
豆一,a0701,10,1,20050715,20070117,20070124
豆一,a0703,10,1,20050915,20070314,20070321
豆一,a0705,10,1,20051115,20070521,20070528
豆一,a0707,10,1,20060118,20070713,20070720
豆一,a0709,10,1,20060315,20070914,20070921
豆一,a0711,10,1,20060522,20071114,20071121
豆一,a0801,10,1,20060717,20080115,20080122
豆一,a0803,10,1,20060915,20080314,20080321
豆一,a0805,10,1,20061115,20080516,20080523
豆一,a0807,10,1,20070118,20080714,20080721
豆一,a0809,10,1,20070315,20080912,20080919
豆一,a0811,10,1,20070522,20081114,20081121
豆一,a0901,10,1,20070716,20090116,20090123
豆一,a0903,10,1,20070917,20090313,20090320
豆一,a0905,10,1,20071115,20090515,20090522
豆一,a0907,10,1,20080116,20090714,20090721
豆一,a0909,10,1,20080317,20090914,20090921
豆一,a0911,10,1,20080519,20091113,20091120
豆一,a1001,10,1,20080715,20100115,20100122
豆一,a1003,10,1,20080916,20100312,20100319
豆一,a1005,10,1,20081117,20100517,20100524
豆一,a1007,10,1,20090119,20100714,20100721
豆一,a1009,10,1,20090316,20100914,20100921
豆一,a1011,10,1,20090518,20101112,20101119
豆一,a1101,10,1,20090715,20110117,20110124
豆一,a1103,10,1,20090915,20110314,20110321
豆一,a1105,10,1,20091116,20110516,20110523
豆一,a1107,10,1,20100118,20110714,20110721
豆一,a1109,10,1,20100315,20110915,20110922
豆一,a1111,10,1,20100518,20111114,20111121
豆一,a1201,10,1,20100715,20120117,20120130
豆一,a1203,10,1,20100915,20120314,20120321
豆一,a1205,10,1,20101115,20120515,20120522
豆一,a1207,10,1,20110118,20120713,20120720
豆一,a1209,10,1,20110315,20120914,20120921
豆一,a1211,10,1,20110517,20121114,20121121
豆一,a1301,10,1,20110715,20130117,20130124
豆一,a1303,10,1,20110916,20130314,20130321
豆一,a1305,10,1,20111115,20130515,20130522
豆一,a1307,10,1,20120118,20130712,20130719
豆一,a1309,10,1,20120315,20130913,20130923
豆一,a1311,10,1,20120516,20131114,20131121
豆一,a1401,10,1,20120716,20140115,20140122
豆一,a1403,10,1,20120917,20140314,20140321
豆一,a1405,10,1,20121115,20140516,20140523
豆一,a1407,10,1,20130118,20140714,20140721
豆一,a1409,10,1,20130315,20140915,20140918
豆一,a1411,10,1,20130516,20141114,20141119
豆一,a1501,10,1,20130715,20150116,20150121
豆一,a1503,10,1,20130916,20150313,20150318
豆一,a1505,10,1,20131115,20150515,20150520
豆一,a1507,10,1,20140116,20150714,20150717
豆一,a1509,10,1,20140317,20150916,20150921
豆一,a1511,10,1,20140519,20151113,20151118
豆一,a1601,10,1,20140715,20160115,20160120
豆一,a1603,10,1,20140916,20160314,20160317
豆一,a1605,10,1,20141117,20160516,20160519
豆一,a1607,10,1,20150119,20160714,20160719
豆一,a1609,10,1,20150316,20160914,20160921
豆一,a1611,10,1,20150518,20161114,20161117
豆一,a1701,10,1,20150715,20170116,20170119
豆一,a1703,10,1,20150917,20170314,20170317
豆一,a1705,10,1,20151116,20170515,20170518
豆一,a1707,10,1,20160118,20170714,20170719
豆一,a1709,10,1,20160315,20170914,20170919
豆一,a1711,10,1,20160517,20171114,20171117
豆一,a1801,10,1,20160715,20180115,20180118
豆一,a1803,10,1,20160919,20180314,20180319
豆一,a1805,10,1,20161115,20180515,20180518
豆一,a1807,10,1,20170117,20180713,20180718
豆一,a1809,10,1,20170315,20180914,20180919
豆一,a1811,10,1,20170516,20181114,20181119
豆一,a1901,10,1,20170717,20190115,20190118
豆一,a1903,10,1,20170915,20190314,20190319
豆一,a1905,10,1,20171115,20190517,20190522
豆一,a1907,10,1,20180116,20190712,20190717
豆一,a1909,10,1,20180315,20190916,20190919
豆一,a1911,10,1,20180516,20191114,20191119
豆一,a2001,10,1,20180716,20200115,20200120
豆一,a2003,10,1,20190315,20200313,20200318
豆一,a2005,10,1,20190520,20200515,20200520
豆一,a2007,10,1,20190715,20200714,20200717
豆一,a2009,10,1,20190917,20200914,20200917
豆二,b0503,10,1,20041222,20050314,20050317
豆二,b0505,10,1,20041222,20050520,20050525
豆二,b0507,10,1,20041222,20050714,20050719
豆二,b0509,10,1,20041222,20050914,20050919
豆二,b0511,10,1,20041222,20051114,20051117
豆二,b0601,10,1,20041222,20060117,20060120
豆二,b0603,10,1,20050315,20060314,20060317
豆二,b0605,10,1,20050523,20060519,20060524
豆二,b0607,10,1,20050715,20060714,20060719
豆二,b0609,10,1,20051010,20060914,20060919
豆二,b0611,10,1,20051115,20061114,20061117
豆二,b0701,10,1,20060118,20070117,20070122
豆二,b0703,10,1,20060315,20070314,20070319
豆二,b0705,10,1,20060522,20070521,20070524
豆二,b0707,10,1,20060717,20070713,20070718
豆二,b0709,10,1,20060915,20070914,20070919
豆二,b0711,10,1,20061115,20071114,20071119
豆二,b0801,10,1,20070118,20080115,20080118
豆二,b0803,10,1,20070315,20080314,20080319
豆二,b0805,10,1,20070522,20080516,20080521
豆二,b0807,10,1,20070716,20080714,20080717
豆二,b0809,10,1,20070917,20080912,20080918
豆二,b0811,10,1,20071115,20081114,20081119
豆二,b0901,10,1,20080116,20090116,20090121
豆二,b0903,10,1,20080317,20090313,20090318
豆二,b0905,10,1,20080519,20090515,20090520
豆二,b0907,10,1,20080715,20090714,20090717
豆二,b0909,10,1,20080916,20090914,20090917
豆二,b0911,10,1,20081117,20091113,20091118
豆二,b1001,10,1,20090119,20100115,20100120
豆二,b1003,10,1,20090316,20100312,20100317
豆二,b1005,10,1,20090518,20100517,20100520
豆二,b1007,10,1,20090715,20100714,20100719
豆二,b1009,10,1,20090915,20100914,20100917
豆二,b1011,10,1,20091116,20101112,20101117
豆二,b1101,10,1,20100118,20110117,20110120
豆二,b1103,10,1,20100315,20110314,20110317
豆二,b1105,10,1,20100518,20110516,20110519
豆二,b1107,10,1,20100715,20110714,20110719
豆二,b1109,10,1,20100915,20110915,20110920
豆二,b1111,10,1,20101115,20111114,20111117
豆二,b1201,10,1,20110118,20120117,20120120
豆二,b1203,10,1,20110315,20120314,20120319
豆二,b1205,10,1,20110517,20120515,20120518
豆二,b1207,10,1,20110715,20120713,20120718
豆二,b1209,10,1,20110916,20120914,20120919
豆二,b1211,10,1,20111115,20121114,20121119
豆二,b1301,10,1,20120118,20130117,20130122
豆二,b1303,10,1,20120315,20130314,20130319
豆二,b1305,10,1,20120516,20130515,20130520
豆二,b1307,10,1,20120716,20130712,20130717
豆二,b1309,10,1,20120917,20130913,20130918
豆二,b1311,10,1,20121115,20131114,20131119
豆二,b1401,10,1,20130118,20140115,20140120
豆二,b1403,10,1,20130315,20140314,20140319
豆二,b1405,10,1,20130516,20140516,20140521
豆二,b1407,10,1,20130715,20140714,20140717
豆二,b1409,10,1,20130916,20140915,20140918
豆二,b1411,10,1,20131115,20141114,20141119
豆二,b1501,10,1,20140116,20150116,20150121
豆二,b1503,10,1,20140317,20150313,20150318
豆二,b1505,10,1,20140519,20150515,20150520
豆二,b1507,10,1,20140715,20150714,20150717
豆二,b1509,10,1,20140916,20150916,20150921
豆二,b1511,10,1,20141117,20151113,20151118
豆二,b1601,10,1,20150119,20160115,20160120
豆二,b1603,10,1,20150316,20160314,20160317
豆二,b1605,10,1,20150518,20160516,20160519
豆二,b1607,10,1,20150715,20160714,20160719
豆二,b1609,10,1,20150917,20160914,20160921
豆二,b1611,10,1,20151116,20161114,20161117
豆二,b1701,10,1,20160118,20170116,20170119
豆二,b1703,10,1,20160315,20170314,20170317
豆二,b1705,10,1,20160517,20170515,20170518
豆二,b1707,10,1,20160715,20170714,20170719
豆二,b1709,10,1,20160919,20170914,20170919
豆二,b1711,10,1,20161115,20171114,20171117
豆二,b1801,10,1,20170117,20180115,20180118
豆二,b1803,10,1,20170315,20180314,20180319
豆二,b1805,10,1,20170531,20180515,20180518
豆二,b1806,10,1,20170615,20180614,20180620
豆二,b1807,10,1,20170717,20180713,20180718
豆二,b1808,10,1,20170815,20180814,20180817
豆二,b1809,10,1,20170915,20180914,20180919
豆二,b1810,10,1,20171023,20181019,20181024
豆二,b1811,10,1,20171115,20181114,20181119
豆二,b1812,10,1,20171215,20181214,20181219
豆二,b1901,10,1,20180116,20190115,20190118
豆二,b1902,10,1,20180222,20190221,20190226
豆二,b1903,10,1,20180315,20190314,20190319
豆二,b1904,10,1,20180418,20190415,20190418
豆二,b1905,10,1,20180516,20190517,20190522
豆二,b1906,10,1,20180615,20190617,20190620
豆二,b1907,10,1,20180716,20190712,20190717
豆二,b1908,10,1,20180815,20190814,20190819
豆二,b1909,10,1,20180917,20190916,20190919
豆二,b1910,10,1,20181022,20191021,20191024
豆二,b1911,10,1,20181115,20191114,20191119
豆二,b1912,10,1,20181217,20191213,20191218
豆二,b2001,10,1,20190116,20200115,20200120
豆二,b2002,10,1,20190222,20200214,20200226
豆二,b2003,10,1,20190315,20200313,20200318
豆二,b2004,10,1,20190416,20200416,20200421
豆二,b2005,10,1,20190520,20200515,20200520
豆二,b2006,10,1,20190618,20200612,20200617
豆二,b2007,10,1,20190715,20200714,20200717
豆二,b2008,10,1,20190815,20200814,20200819
豆二,b2009,10,1,20190917,20200914,20200917
胶合板,bb1404,500,0.1,20131206,20140415,20140418
胶合板,bb1405,500,0.1,20131206,20140516,20140521
胶合板,bb1406,500,0.1,20131206,20140616,20140619
胶合板,bb1407,500,0.1,20131206,20140714,20140717
胶合板,bb1408,500,0.1,20131206,20140814,20140819
胶合板,bb1409,500,0.1,20131206,20140915,20140918
胶合板,bb1410,500,0.1,20131206,20141021,20141024
胶合板,bb1411,500,0.1,20131206,20141114,20141119
胶合板,bb1412,500,0.1,20131216,20141212,20141217
胶合板,bb1501,500,0.1,20140116,20150116,20150121
胶合板,bb1502,500,0.1,20140221,20150213,20150225
胶合板,bb1503,500,0.1,20140317,20150313,20150318
胶合板,bb1504,500,0.1,20140416,20150415,20150420
胶合板,bb1505,500,0.1,20140519,20150515,20150520
胶合板,bb1506,500,0.1,20140617,20150612,20150617
胶合板,bb1507,500,0.1,20140715,20150714,20150717
胶合板,bb1508,500,0.1,20140815,20150814,20150819
胶合板,bb1509,500,0.1,20140916,20150916,20150921
胶合板,bb1510,500,0.1,20141022,20151021,20151026
胶合板,bb1511,500,0.1,20141117,20151113,20151118
胶合板,bb1512,500,0.1,20141215,20151214,20151217
胶合板,bb1601,500,0.1,20150119,20160115,20160120
胶合板,bb1602,500,0.1,20150216,20160219,20160224
胶合板,bb1603,500,0.1,20150316,20160314,20160317
胶合板,bb1604,500,0.1,20150416,20160415,20160420
胶合板,bb1605,500,0.1,20150518,20160516,20160519
胶合板,bb1606,500,0.1,20150615,20160616,20160621
胶合板,bb1607,500,0.1,20150715,20160714,20160719
胶合板,bb1608,500,0.1,20150817,20160812,20160817
胶合板,bb1609,500,0.1,20150917,20160914,20160921
胶合板,bb1610,500,0.1,20151022,20161021,20161026
胶合板,bb1611,500,0.1,20151116,20161114,20161117
胶合板,bb1612,500,0.1,20151215,20161214,20161219
胶合板,bb1701,500,0.1,20160118,20170116,20170119
胶合板,bb1702,500,0.1,20160222,20170216,20170221
胶合板,bb1703,500,0.1,20160315,20170314,20170317
胶合板,bb1704,500,0.1,20160418,20170418,20170421
胶合板,bb1705,500,0.1,20160517,20170515,20170518
胶合板,bb1706,500,0.1,20160617,20170614,20170619
胶合板,bb1707,500,0.1,20160715,20170714,20170719
胶合板,bb1708,500,0.1,20160815,20170814,20170817
胶合板,bb1709,500,0.1,20160919,20170914,20170919
胶合板,bb1710,500,0.1,20161024,20171020,20171025
胶合板,bb1711,500,0.1,20161115,20171114,20171117
胶合板,bb1712,500,0.1,20161215,20171214,20171219
胶合板,bb1801,500,0.1,20170117,20180115,20180118
胶合板,bb1802,500,0.1,20170217,20180214,20180226
胶合板,bb1803,500,0.1,20170315,20180314,20180319
胶合板,bb1804,500,0.1,20170419,20180417,20180420
胶合板,bb1805,500,0.1,20170516,20180515,20180518
胶合板,bb1806,500,0.1,20170615,20180614,20180620
胶合板,bb1807,500,0.1,20170717,20180713,20180718
胶合板,bb1808,500,0.1,20170815,20180814,20180817
胶合板,bb1809,500,0.1,20170915,20180914,20180919
胶合板,bb1810,500,0.1,20171023,20181019,20181024
胶合板,bb1811,500,0.1,20171115,20181114,20181119
胶合板,bb1812,500,0.1,20171215,20181214,20181219
胶合板,bb1901,500,0.1,20180116,20190115,20190118
胶合板,bb1902,500,0.1,20180222,20190221,20190226
胶合板,bb1903,500,0.1,20180315,20190314,20190319
胶合板,bb1904,500,0.1,20180418,20190415,20190418
胶合板,bb1905,500,0.1,20180516,20190517,20190522
胶合板,bb1906,500,0.1,20180615,20190617,20190620
胶合板,bb1907,500,0.1,20180716,20190712,20190717
胶合板,bb1908,500,0.1,20180815,20190814,20190819
胶合板,bb1909,500,0.1,20180917,20190916,20190919
胶合板,bb1910,500,0.1,20181022,20191021,20191024
胶合板,bb1911,500,0.1,20181115,20191114,20191119
胶合板,bb1912,500,0.1,20181217,20191213,20191218
胶合板,bb2001,500,0.1,20190116,20200115,20200120
胶合板,bb2002,500,0.1,20190222,20200214,20200226
胶合板,bb2003,500,0.1,20190315,20200313,20200318
胶合板,bb2004,500,0.1,20190416,20200416,20200421
胶合板,bb2005,500,0.1,20190520,20200515,20200520
胶合板,bb2006,500,0.1,20190618,20200612,20200617
胶合板,bb2007,500,0.1,20190715,20200714,20200717
胶合板,bb2008,500,0.1,20190815,20200814,20200819
胶合板,bb2009,500,0.1,20190917,20200914,20200917
玉米,c0501,10,1,20040922,20050117,20050119
玉米,c0503,10,1,20040922,20050314,20050316
玉米,c0505,10,1,20040922,20050520,20050524
玉米,c0507,10,1,20040922,20050714,20050718
玉米,c0509,10,1,20040922,20050914,20050916
玉米,c0511,10,1,20040922,20051114,20051116
玉米,c0601,10,1,20050118,20060117,20060119
玉米,c0603,10,1,20050315,20060314,20060316
玉米,c0605,10,1,20050523,20060519,20060523
玉米,c0607,10,1,20050715,20060714,20060718
玉米,c0609,10,1,20050915,20060914,20060918
玉米,c0611,10,1,20051115,20061114,20061116
玉米,c0701,10,1,20060118,20070117,20070119
玉米,c0703,10,1,20060315,20070314,20070316
玉米,c0705,10,1,20060522,20070521,20070523
玉米,c0707,10,1,20060717,20070713,20070717
玉米,c0709,10,1,20060915,20070914,20070918
玉米,c0711,10,1,20061115,20071114,20071116
玉米,c0801,10,1,20070118,20080115,20080117
玉米,c0803,10,1,20070315,20080314,20080318
玉米,c0805,10,1,20070522,20080516,20080520
玉米,c0807,10,1,20070716,20080714,20080716
玉米,c0809,10,1,20070917,20080912,20080917
玉米,c0811,10,1,20071115,20081114,20081118
玉米,c0901,10,1,20080116,20090116,20090120
玉米,c0903,10,1,20080317,20090313,20090317
玉米,c0905,10,1,20080519,20090515,20090519
玉米,c0907,10,1,20080715,20090714,20090716
玉米,c0909,10,1,20080916,20090914,20090916
玉米,c0911,10,1,20081117,20091113,20091117
玉米,c1001,10,1,20090119,20100115,20100119
玉米,c1003,10,1,20090316,20100312,20100316
玉米,c1005,10,1,20090518,20100517,20100519
玉米,c1007,10,1,20090715,20100714,20100716
玉米,c1009,10,1,20090915,20100914,20100916
玉米,c1011,10,1,20091116,20101112,20101116
玉米,c1101,10,1,20100118,20110117,20110119
玉米,c1103,10,1,20100315,20110314,20110316
玉米,c1105,10,1,20100518,20110516,20110518
玉米,c1107,10,1,20100715,20110714,20110718
玉米,c1109,10,1,20100915,20110915,20110919
玉米,c1111,10,1,20101115,20111114,20111116
玉米,c1201,10,1,20110118,20120117,20120119
玉米,c1203,10,1,20110315,20120314,20120316
玉米,c1205,10,1,20110517,20120515,20120517
玉米,c1207,10,1,20110715,20120713,20120717
玉米,c1209,10,1,20110916,20120914,20120918
玉米,c1211,10,1,20111115,20121114,20121116
玉米,c1301,10,1,20120118,20130117,20130121
玉米,c1303,10,1,20120315,20130314,20130318
玉米,c1305,10,1,20120516,20130515,20130517
玉米,c1307,10,1,20120716,20130712,20130716
玉米,c1309,10,1,20120917,20130913,20130917
玉米,c1311,10,1,20121115,20131114,20131118
玉米,c1401,10,1,20130118,20140115,20140117
玉米,c1403,10,1,20130315,20140314,20140318
玉米,c1405,10,1,20130516,20140516,20140520
玉米,c1407,10,1,20130715,20140714,20140716
玉米,c1409,10,1,20130916,20140915,20140918
玉米,c1411,10,1,20131115,20141114,20141119
玉米,c1501,10,1,20140116,20150116,20150121
玉米,c1503,10,1,20140317,20150313,20150318
玉米,c1505,10,1,20140519,20150515,20150520
玉米,c1507,10,1,20140715,20150714,20150717
玉米,c1509,10,1,20140916,20150916,20150921
玉米,c1511,10,1,20141117,20151113,20151118
玉米,c1601,10,1,20150119,20160115,20160120
玉米,c1603,10,1,20150316,20160314,20160317
玉米,c1605,10,1,20150518,20160516,20160519
玉米,c1607,10,1,20150715,20160714,20160719
玉米,c1609,10,1,20150917,20160914,20160921
玉米,c1611,10,1,20151116,20161114,20161117
玉米,c1701,10,1,20160118,20170116,20170119
玉米,c1703,10,1,20160315,20170314,20170317
玉米,c1705,10,1,20160517,20170515,20170518
玉米,c1707,10,1,20160715,20170714,20170719
玉米,c1709,10,1,20160919,20170914,20170919
玉米,c1711,10,1,20161115,20171114,20171117
玉米,c1801,10,1,20170117,20180115,20180118
玉米,c1803,10,1,20170315,20180314,20180319
玉米,c1805,10,1,20170516,20180515,20180518
玉米,c1807,10,1,20170717,20180713,20180718
玉米,c1809,10,1,20170915,20180914,20180919
玉米,c1811,10,1,20171115,20181114,20181119
玉米,c1901,10,1,20180116,20190115,20190118
玉米,c1903,10,1,20180315,20190314,20190319
玉米,c1905,10,1,20180516,20190517,20190522
玉米,c1907,10,1,20180716,20190712,20190717
玉米,c1909,10,1,20180917,20190916,20190919
玉米,c1911,10,1,20181115,20191114,20191119
玉米,c2001,10,1,20190116,20200115,20200120
玉米,c2003,10,1,20190315,20200313,20200318
玉米,c2005,10,1,20190520,20200515,20200520
玉米,c2007,10,1,20190715,20200714,20200717
玉米,c2009,10,1,20190917,20200914,20200917
玉米淀粉,cs1503,10,1,20141219,20150313,20150318
玉米淀粉,cs1505,10,1,20141219,20150515,20150520
玉米淀粉,cs1507,10,1,20141219,20150714,20150717
玉米淀粉,cs1509,10,1,20141219,20150916,20150921
玉米淀粉,cs1511,10,1,20141219,20151113,20151118
玉米淀粉,cs1601,10,1,20150119,20160115,20160120
玉米淀粉,cs1603,10,1,20150316,20160314,20160317
玉米淀粉,cs1605,10,1,20150518,20160516,20160519
玉米淀粉,cs1607,10,1,20150715,20160714,20160719
玉米淀粉,cs1609,10,1,20150917,20160914,20160921
玉米淀粉,cs1611,10,1,20151116,20161114,20161117
玉米淀粉,cs1701,10,1,20160118,20170116,20170119
玉米淀粉,cs1703,10,1,20160315,20170314,20170317
玉米淀粉,cs1705,10,1,20160517,20170515,20170518
玉米淀粉,cs1707,10,1,20160715,20170714,20170719
玉米淀粉,cs1709,10,1,20160919,20170914,20170919
玉米淀粉,cs1711,10,1,20161115,20171114,20171117
玉米淀粉,cs1801,10,1,20170117,20180115,20180118
玉米淀粉,cs1803,10,1,20170315,20180314,20180319
玉米淀粉,cs1805,10,1,20170516,20180515,20180518
玉米淀粉,cs1807,10,1,20170717,20180713,20180718
玉米淀粉,cs1809,10,1,20170915,20180914,20180919
玉米淀粉,cs1811,10,1,20171115,20181114,20181119
玉米淀粉,cs1901,10,1,20180116,20190115,20190118
玉米淀粉,cs1903,10,1,20180315,20190314,20190319
玉米淀粉,cs1905,10,1,20180516,20190517,20190522
玉米淀粉,cs1907,10,1,20180716,20190712,20190717
玉米淀粉,cs1909,10,1,20180917,20190916,20190919
玉米淀粉,cs1911,10,1,20181115,20191114,20191119
玉米淀粉,cs2001,10,1,20190116,20200115,20200120
玉米淀粉,cs2003,10,1,20190315,20200313,20200318
玉米淀粉,cs2005,10,1,20190520,20200515,20200520
玉米淀粉,cs2007,10,1,20190715,20200714,20200717
玉米淀粉,cs2009,10,1,20190917,20200914,20200917
苯乙烯,eb2004,5,1,20190926,20200423,20200428
苯乙烯,eb2005,5,1,20190926,20200526,20200529
苯乙烯,eb2006,5,1,20190926,20200625,20200630
苯乙烯,eb2007,5,1,20190926,20200728,20200731
苯乙烯,eb2008,5,1,20190926,20200826,20200831
苯乙烯,eb2009,5,1,20190926,20200925,20200930
乙二醇,eg1906,10,1,20181210,20190625,20190628
乙二醇,eg1907,10,1,20181210,20190726,20190731
乙二醇,eg1908,10,1,20181210,20190827,20190830
乙二醇,eg1909,10,1,20181210,20190925,20190930
乙二醇,eg1910,10,1,20181210,20191028,20191031
乙二醇,eg1911,10,1,20181210,20191126,20191129
乙二醇,eg1912,10,1,20181226,20191226,20191231
乙二醇,eg2001,10,1,20190129,20200128,20200131
乙二醇,eg2002,10,1,20190226,20200225,20200228
乙二醇,eg2003,10,1,20190327,20200326,20200331
乙二醇,eg2004,10,1,20190426,20200423,20200428
乙二醇,eg2005,10,1,20190529,20200526,20200529
乙二醇,eg2006,10,1,20190626,20200625,20200630
乙二醇,eg2007,10,1,20190729,20200728,20200731
乙二醇,eg2008,10,1,20190828,20200826,20200831
乙二醇,eg2009,10,1,20190926,20200925,20200930
纤维板,fb1404,500,0.1,20131206,20140415,20140418
纤维板,fb1405,500,0.1,20131206,20140516,20140521
纤维板,fb1406,500,0.1,20131206,20140616,20140619
纤维板,fb1407,500,0.1,20131206,20140714,20140717
纤维板,fb1408,500,0.1,20131206,20140814,20140819
纤维板,fb1409,500,0.1,20131206,20140915,20140918
纤维板,fb1410,500,0.1,20131206,20141021,20141024
纤维板,fb1411,500,0.1,20131206,20141114,20141119
纤维板,fb1412,500,0.1,20131216,20141212,20141217
纤维板,fb1501,500,0.1,20140116,20150116,20150121
纤维板,fb1502,500,0.1,20140221,20150213,20150225
纤维板,fb1503,500,0.1,20140317,20150313,20150318
纤维板,fb1504,500,0.1,20140416,20150415,20150420
纤维板,fb1505,500,0.1,20140519,20150515,20150520
纤维板,fb1506,500,0.1,20140617,20150612,20150617
纤维板,fb1507,500,0.1,20140715,20150714,20150717
纤维板,fb1508,500,0.1,20140815,20150814,20150819
纤维板,fb1509,500,0.1,20140916,20150916,20150921
纤维板,fb1510,500,0.1,20141022,20151021,20151026
纤维板,fb1511,500,0.1,20141117,20151113,20151118
纤维板,fb1512,500,0.1,20141215,20151214,20151217
纤维板,fb1601,500,0.1,20150119,20160115,20160120
纤维板,fb1602,500,0.1,20150216,20160219,20160224
纤维板,fb1603,500,0.1,20150316,20160314,20160317
纤维板,fb1604,500,0.1,20150416,20160415,20160420
纤维板,fb1605,500,0.1,20150518,20160516,20160519
纤维板,fb1606,500,0.1,20150615,20160616,20160621
纤维板,fb1607,500,0.1,20150715,20160714,20160719
纤维板,fb1608,500,0.1,20150817,20160812,20160817
纤维板,fb1609,500,0.1,20150917,20160914,20160921
纤维板,fb1610,500,0.1,20151022,20161021,20161026
纤维板,fb1611,500,0.1,20151116,20161114,20161117
纤维板,fb1612,500,0.1,20151215,20161214,20161219
纤维板,fb1701,500,0.1,20160118,20170116,20170119
纤维板,fb1702,500,0.1,20160222,20170216,20170221
纤维板,fb1703,500,0.1,20160315,20170314,20170317
纤维板,fb1704,500,0.1,20160418,20170418,20170421
纤维板,fb1705,500,0.1,20160517,20170515,20170518
纤维板,fb1706,500,0.1,20160617,20170614,20170619
纤维板,fb1707,500,0.1,20160715,20170714,20170719
纤维板,fb1708,500,0.1,20160815,20170814,20170817
纤维板,fb1709,500,0.1,20160919,20170914,20170919
纤维板,fb1710,500,0.1,20161024,20171020,20171025
纤维板,fb1711,500,0.1,20161115,20171114,20171117
纤维板,fb1712,500,0.1,20161215,20171214,20171219
纤维板,fb1801,500,0.1,20170117,20180115,20180118
纤维板,fb1802,500,0.1,20170217,20180214,20180226
纤维板,fb1803,500,0.1,20170315,20180314,20180319
纤维板,fb1804,500,0.1,20170419,20180417,20180420
纤维板,fb1805,500,0.1,20170516,20180515,20180518
纤维板,fb1806,500,0.1,20170615,20180614,20180620
纤维板,fb1807,500,0.1,20170717,20180713,20180718
纤维板,fb1808,500,0.1,20170815,20180814,20180817
纤维板,fb1809,500,0.1,20170915,20180914,20180919
纤维板,fb1810,500,0.1,20171023,20181019,20181024
纤维板,fb1811,500,0.1,20171115,20181114,20181119
纤维板,fb1812,500,0.1,20171215,20181214,20181219
纤维板,fb1901,500,0.1,20180116,20190115,20190118
纤维板,fb1902,500,0.1,20180222,20190221,20190226
纤维板,fb1903,500,0.1,20180315,20190314,20190319
纤维板,fb1904,500,0.1,20180418,20190415,20190418
纤维板,fb1905,500,0.1,20180516,20190517,20190522
纤维板,fb1906,500,0.1,20180615,20190617,20190620
纤维板,fb1907,500,0.1,20180716,20190712,20190717
纤维板,fb1908,500,0.1,20180815,20190814,20190819
纤维板,fb1909,500,0.1,20180917,20190916,20190919
纤维板,fb1910,500,0.1,20181022,20191021,20191024
纤维板,fb1911,500,0.1,20181115,20191114,20191119
纤维板,fb1912,500,0.1,20181217,20191213,20191218
纤维板,fb2001,500,0.1,20190116,20200115,20200120
纤维板,fb2002,500,0.1,20190222,20200214,20200226
纤维板,fb2003,500,0.1,20190315,20200313,20200318
纤维板,fb2004,500,0.1,20190416,20200416,20200421
纤维板,fb2005,500,0.1,20190520,20200515,20200520
纤维板,fb2006,500,0.1,20190618,20200612,20200617
纤维板,fb2007,500,0.1,20190715,20200714,20200717
纤维板,fb2008,500,0.1,20190815,20200814,20200819
纤维板,fb2009,500,0.1,20190917,20200914,20200917
铁矿石,i1403,100,1,20131018,20140314,20140319
铁矿石,i1404,100,1,20131018,20140415,20140418
铁矿石,i1405,100,1,20131018,20140516,20140521
铁矿石,i1406,100,1,20131018,20140616,20140619
铁矿石,i1407,100,1,20131018,20140714,20140717
铁矿石,i1408,100,1,20131018,20140814,20140819
铁矿石,i1409,100,1,20131018,20140915,20140918
铁矿石,i1410,100,1,20131022,20141021,20141024
铁矿石,i1411,100,1,20131115,20141114,20141119
铁矿石,i1412,100,1,20131216,20141212,20141217
铁矿石,i1501,100,1,20140116,20150116,20150121
铁矿石,i1502,100,1,20140221,20150213,20150225
铁矿石,i1503,100,1,20140317,20150313,20150318
铁矿石,i1504,100,1,20140416,20150415,20150420
铁矿石,i1505,100,0.5,20140519,20150515,20150520
铁矿石,i1506,100,0.5,20140617,20150612,20150617
铁矿石,i1507,100,0.5,20140715,20150714,20150717
铁矿石,i1508,100,0.5,20140815,20150814,20150819
铁矿石,i1509,100,0.5,20140916,20150916,20150921
铁矿石,i1510,100,0.5,20141022,20151021,20151026
铁矿石,i1511,100,0.5,20141117,20151113,20151118
铁矿石,i1512,100,0.5,20141215,20151214,20151217
