keyword,type,date,index
豆油期货,pc,2011-06-12,87
豆油期货,wise,2011-06-12,60
豆油期货,all,2011-06-13,181
豆油期货,pc,2011-06-13,116
豆油期货,wise,2011-06-13,65
豆油期货,all,2011-06-14,173
豆油期货,pc,2011-06-14,112
豆油期货,wise,2011-06-14,61
豆油期货,all,2011-06-15,177
豆油期货,pc,2011-06-15,120
豆油期货,wise,2011-06-15,57
豆油期货,all,2011-06-16,168
豆油期货,pc,2011-06-16,110
豆油期货,wise,2011-06-16,58
豆油期货,all,2011-06-17,116
豆油期货,pc,2011-06-17,116
豆油期货,wise,2011-06-17,0
豆油期货,all,2011-06-18,78
豆油期货,pc,2011-06-18,78
豆油期货,wise,2011-06-18,0
豆油期货,all,2011-06-19,137
豆油期货,pc,2011-06-19,76
豆油期货,wise,2011-06-19,61
豆油期货,all,2011-06-20,155
豆油期货,pc,2011-06-20,155
豆油期货,wise,2011-06-20,0
豆油期货,all,2011-06-21,175
豆油期货,pc,2011-06-21,114
豆油期货,wise,2011-06-21,61
豆油期货,all,2011-06-22,181
豆油期货,pc,2011-06-22,120
豆油期货,wise,2011-06-22,61
豆油期货,all,2011-06-23,172
豆油期货,pc,2011-06-23,106
豆油期货,wise,2011-06-23,66
豆油期货,all,2011-06-24,174
豆油期货,pc,2011-06-24,116
豆油期货,wise,2011-06-24,58
豆油期货,all,2011-06-25,149
豆油期货,pc,2011-06-25,89
豆油期货,wise,2011-06-25,60
豆油期货,all,2011-06-26,137
豆油期货,pc,2011-06-26,74
豆油期货,wise,2011-06-26,63
豆油期货,all,2011-06-27,188
豆油期货,pc,2011-06-27,123
豆油期货,wise,2011-06-27,65
豆油期货,all,2011-06-28,179
豆油期货,pc,2011-06-28,116
豆油期货,wise,2011-06-28,63
豆油期货,all,2011-06-29,181
豆油期货,pc,2011-06-29,120
豆油期货,wise,2011-06-29,61
豆油期货,all,2011-06-30,187
豆油期货,pc,2011-06-30,127
豆油期货,wise,2011-06-30,60
豆油期货,all,2011-07-01,165
豆油期货,pc,2011-07-01,104
豆油期货,wise,2011-07-01,61
豆油期货,all,2011-07-02,93
豆油期货,pc,2011-07-02,93
豆油期货,wise,2011-07-02,0
豆油期货,all,2011-07-03,140
豆油期货,pc,2011-07-03,82
豆油期货,wise,2011-07-03,58
豆油期货,all,2011-07-04,110
豆油期货,pc,2011-07-04,110
豆油期货,wise,2011-07-04,0
豆油期货,all,2011-07-05,110
豆油期货,pc,2011-07-05,110
豆油期货,wise,2011-07-05,0
豆油期货,all,2011-07-06,161
豆油期货,pc,2011-07-06,104
豆油期货,wise,2011-07-06,57
豆油期货,all,2011-07-07,179
豆油期货,pc,2011-07-07,121
豆油期货,wise,2011-07-07,58
豆油期货,all,2011-07-08,181
豆油期货,pc,2011-07-08,120
豆油期货,wise,2011-07-08,61
豆油期货,all,2011-07-09,91
豆油期货,pc,2011-07-09,91
豆油期货,wise,2011-07-09,0
豆油期货,all,2011-07-10,152
豆油期货,pc,2011-07-10,91
豆油期货,wise,2011-07-10,61
豆油期货,all,2011-07-11,183
豆油期货,pc,2011-07-11,123
豆油期货,wise,2011-07-11,60
豆油期货,all,2011-07-12,101
豆油期货,pc,2011-07-12,101
豆油期货,wise,2011-07-12,0
豆油期货,all,2011-07-13,191
豆油期货,pc,2011-07-13,125
豆油期货,wise,2011-07-13,66
豆油期货,all,2011-07-14,174
豆油期货,pc,2011-07-14,108
豆油期货,wise,2011-07-14,66
豆油期货,all,2011-07-15,153
豆油期货,pc,2011-07-15,95
豆油期货,wise,2011-07-15,58
豆油期货,all,2011-07-16,83
豆油期货,pc,2011-07-16,83
豆油期货,wise,2011-07-16,0
豆油期货,all,2011-07-17,101
豆油期货,pc,2011-07-17,101
豆油期货,wise,2011-07-17,0
豆油期货,all,2011-07-18,116
豆油期货,pc,2011-07-18,116
豆油期货,wise,2011-07-18,0
豆油期货,all,2011-07-19,152
豆油期货,pc,2011-07-19,91
豆油期货,wise,2011-07-19,61
